name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_fftt1
,891,,273,480,,104.872794,2,59,,connector,20,"LINESTRING (-111.9313989 33.4183647, -111.9306064890547 33.41903706138957)",all,1,0.106650299
,892,,481,273,,62.51491644,2,59,,connector,20,"LINESTRING (-111.9314523963308 33.41892513418694, -111.9313989 33.4183647)",all,1,0.063574491
,893,,273,481,,62.51491644,2,59,,connector,20,"LINESTRING (-111.9313989 33.4183647, -111.9314523963308 33.41892513418694)",all,1,0.063574491
,894,,482,271,,52.16432867,2,59,,connector,20,"LINESTRING (-111.9313943393183 33.41787961355529, -111.9313904 33.4174105)",all,1,0.05304847
,895,,271,482,,52.16432867,2,59,,connector,20,"LINESTRING (-111.9313904 33.4174105, -111.9313943393183 33.41787961355529)",all,1,0.05304847
,896,,483,297,,61.1599474,2,59,,connector,20,"LINESTRING (-111.9295619473745 33.42064251238559, -111.9289618 33.4208697)",all,1,0.062196557
,897,,297,483,,61.1599474,2,59,,connector,20,"LINESTRING (-111.9289618 33.4208697, -111.9295619473745 33.42064251238559)",all,1,0.062196557
,898,,484,297,,61.72495023,2,59,,connector,20,"LINESTRING (-111.9295953720814 33.42103853071611, -111.9289618 33.4208697)",all,1,0.062771136
,899,,297,484,,61.72495023,2,59,,connector,20,"LINESTRING (-111.9289618 33.4208697, -111.9295953720814 33.42103853071611)",all,1,0.062771136
,900,,485,270,,64.1577819,2,59,,connector,20,"LINESTRING (-111.9330755547083 33.41784825796991, -111.9326901 33.4173693)",all,1,0.065245202
,901,,270,485,,64.1577819,2,59,,connector,20,"LINESTRING (-111.9326901 33.4173693, -111.9330755547083 33.41784825796991)",all,1,0.065245202
,902,,486,270,,59.51315314,2,59,,connector,20,"LINESTRING (-111.93239095 33.4178427, -111.9326901 33.4173693)",all,1,0.060521851
,903,,270,486,,59.51315314,2,59,,connector,20,"LINESTRING (-111.9326901 33.4173693, -111.93239095 33.4178427)",all,1,0.060521851
,904,,487,271,,61.34723895,2,59,,connector,20,"LINESTRING (-111.9318601001915 33.41779867596485, -111.9313904 33.4174105)",all,1,0.062387023
,905,,271,487,,61.34723895,2,59,,connector,20,"LINESTRING (-111.9313904 33.4174105, -111.9318601001915 33.41779867596485)",all,1,0.062387023
,906,,488,271,,73.98598395,2,59,,connector,20,"LINESTRING (-111.93078015 33.4178386, -111.9313904 33.4174105)",all,1,0.075239984
,907,,271,488,,73.98598395,2,59,,connector,20,"LINESTRING (-111.9313904 33.4174105, -111.93078015 33.4178386)",all,1,0.075239984
,908,,489,43,,57.53853791,2,59,,connector,20,"LINESTRING (-111.92972232077 33.41708848341123, -111.9294043 33.4166443)",all,1,0.058513767
,909,,43,489,,57.53853791,2,59,,connector,20,"LINESTRING (-111.9294043 33.4166443, -111.92972232077 33.41708848341123)",all,1,0.058513767
,910,,490,294,,63.13755002,2,59,,connector,20,"LINESTRING (-111.9294615461955 33.41780754392725, -111.928844 33.4180457)",all,1,0.064207678
,911,,294,490,,63.13755002,2,59,,connector,20,"LINESTRING (-111.928844 33.4180457, -111.9294615461955 33.41780754392725)",all,1,0.064207678
,912,,491,257,,87.34375836,2,59,,connector,20,"LINESTRING (-111.9272285344359 33.41766904379876, -111.9263 33.4175412)",all,1,0.088824161
,913,,257,491,,87.34375836,2,59,,connector,20,"LINESTRING (-111.9263 33.4175412, -111.9272285344359 33.41766904379876)",all,1,0.088824161
,914,,492,377,,113.0501461,2,59,,connector,20,"LINESTRING (-111.9345719631244 33.42093010843197, -111.9349485 33.421897)",all,1,0.11496625
,915,,377,492,,113.0501461,2,59,,connector,20,"LINESTRING (-111.9349485 33.421897, -111.9345719631244 33.42093010843197)",all,1,0.11496625
,916,,493,77,,88.60933049,2,59,,connector,20,"LINESTRING (-111.93356205 33.41909335, -111.9338292 33.4183283)",all,1,0.090111184
,917,,77,493,,88.60933049,2,59,,connector,20,"LINESTRING (-111.9338292 33.4183283, -111.93356205 33.41909335)",all,1,0.090111184
,918,,494,67,,130.5874647,2,59,,connector,20,"LINESTRING (-111.9338193951831 33.41952266516335, -111.9339665 33.4183547)",all,1,0.132800812
,919,,67,494,,130.5874647,2,59,,connector,20,"LINESTRING (-111.9339665 33.4183547, -111.9338193951831 33.41952266516335)",all,1,0.132800812
,920,,495,67,,185.7051804,2,59,,connector,20,"LINESTRING (-111.9337502 33.420015, -111.9339665 33.4183547)",all,1,0.188852726
,921,,67,495,,185.7051804,2,59,,connector,20,"LINESTRING (-111.9339665 33.4183547, -111.9337502 33.420015)",all,1,0.188852726
,922,,496,309,,44.1447558,2,59,,connector,20,"LINESTRING (-111.9321003692859 33.42007454726523, -111.9316969 33.4202848)",all,1,0.044892972
,923,,309,496,,44.1447558,2,59,,connector,20,"LINESTRING (-111.9316969 33.4202848, -111.9321003692859 33.42007454726523)",all,1,0.044892972
,924,,497,309,,65.72404228,2,59,,connector,20,"LINESTRING (-111.9313689291706 33.41976093998081, -111.9316969 33.4202848)",all,1,0.066838009
,925,,309,497,,65.72404228,2,59,,connector,20,"LINESTRING (-111.9316969 33.4202848, -111.9313689291706 33.41976093998081)",all,1,0.066838009
,926,,498,273,,73.56451425,2,59,,connector,20,"LINESTRING (-111.9321261414156 33.41862782178136, -111.9313989 33.4183647)",all,1,0.07481137
,927,,273,498,,73.56451425,2,59,,connector,20,"LINESTRING (-111.9313989 33.4183647, -111.9321261414156 33.41862782178136)",all,1,0.07481137
,928,,499,273,,102.0939724,2,59,,connector,20,"LINESTRING (-111.93237165 33.4187934, -111.9313989 33.4183647)",all,1,0.103824379
,929,,273,499,,102.0939724,2,59,,connector,20,"LINESTRING (-111.9313989 33.4183647, -111.93237165 33.4187934)",all,1,0.103824379
,930,,500,273,,102.2175991,2,59,,connector,20,"LINESTRING (-111.9322364964627 33.41896159674588, -111.9313989 33.4183647)",all,1,0.103950101
,931,,273,500,,102.2175991,2,59,,connector,20,"LINESTRING (-111.9313989 33.4183647, -111.9322364964627 33.41896159674588)",all,1,0.103950101
,932,,501,273,,112.7519716,2,59,,connector,20,"LINESTRING (-111.93219575 33.4191301, -111.9313989 33.4183647)",all,1,0.114663022
,933,,273,501,,112.7519716,2,59,,connector,20,"LINESTRING (-111.9313989 33.4183647, -111.93219575 33.4191301)",all,1,0.114663022
,934,,502,309,,119.5672939,2,59,,connector,20,"LINESTRING (-111.93223865 33.41930920000001, -111.9316969 33.4202848)",all,1,0.121593858
,935,,309,502,,119.5672939,2,59,,connector,20,"LINESTRING (-111.9316969 33.4202848, -111.93223865 33.41930920000001)",all,1,0.121593858
,936,,503,309,,99.58330741,2,59,,connector,20,"LINESTRING (-111.93219575 33.4194919, -111.9316969 33.4202848)",all,1,0.10127116
,937,,309,503,,99.58330741,2,59,,connector,20,"LINESTRING (-111.9316969 33.4202848, -111.93219575 33.4194919)",all,1,0.10127116
,938,,504,309,,85.4179048,2,59,,connector,20,"LINESTRING (-111.93223865 33.4196638, -111.9316969 33.4202848)",all,1,0.086865666
,939,,309,504,,85.4179048,2,59,,connector,20,"LINESTRING (-111.9316969 33.4202848, -111.93223865 33.4196638)",all,1,0.086865666
,940,,505,296,,63.5539336,2,59,,connector,20,"LINESTRING (-111.9295582702665 33.41987398902991, -111.9289065 33.4200493)",all,1,0.064631119
,941,,296,505,,63.5539336,2,59,,connector,20,"LINESTRING (-111.9289065 33.4200493, -111.9295582702665 33.41987398902991)",all,1,0.064631119
,942,,506,129,,130.8250303,2,59,,connector,20,"LINESTRING (-111.9355014567818 33.42060001037134, -111.9366407 33.4212929)",all,1,0.133042404
,943,,129,506,,130.8250303,2,59,,connector,20,"LINESTRING (-111.9366407 33.4212929, -111.9355014567818 33.42060001037134)",all,1,0.133042404
,944,,507,294,,77.79859243,2,59,,connector,20,"LINESTRING (-111.9284121889494 33.41744601772986, -111.928844 33.4180457)",all,1,0.079117213
,945,,294,507,,77.79859243,2,59,,connector,20,"LINESTRING (-111.928844 33.4180457, -111.9284121889494 33.41744601772986)",all,1,0.079117213
,946,,508,318,,62.520575,2,59,,connector,20,"LINESTRING (-111.9282765994115 33.42071837501794, -111.9278714 33.4202692)",all,1,0.063580246
,947,,318,508,,62.520575,2,59,,connector,20,"LINESTRING (-111.9278714 33.4202692, -111.9282765994115 33.42071837501794)",all,1,0.063580246
,948,,509,384,,77.74649679,2,59,,connector,20,"LINESTRING (-111.9372490296901 33.41545225171208, -111.9366102 33.415)",all,1,0.079064234
,949,,384,509,,77.74649679,2,59,,connector,20,"LINESTRING (-111.9366102 33.415, -111.9372490296901 33.41545225171208)",all,1,0.079064234
,950,,510,132,,89.44393218,2,59,,connector,20,"LINESTRING (-111.9388847172158 33.41690956763006, -111.9398371 33.4170325)",all,1,0.090959931
,951,,132,510,,89.44393218,2,59,,connector,20,"LINESTRING (-111.9398371 33.4170325, -111.9388847172158 33.41690956763006)",all,1,0.090959931
,952,,511,377,,55.0671779,2,59,,connector,20,"LINESTRING (-111.9353223 33.4215124, -111.9349485 33.421897)",all,1,0.05600052
,953,,377,511,,55.0671779,2,59,,connector,20,"LINESTRING (-111.9349485 33.421897, -111.9353223 33.4215124)",all,1,0.05600052
,954,,512,377,,108.1297049,2,59,,connector,20,"LINESTRING (-111.9355421202027 33.4210602522133, -111.9349485 33.421897)",all,1,0.109962412
,955,,377,512,,108.1297049,2,59,,connector,20,"LINESTRING (-111.9349485 33.421897, -111.9355421202027 33.4210602522133)",all,1,0.109962412
,956,,513,129,,48.16691474,2,59,,connector,20,"LINESTRING (-111.9361904666191 33.4215083705127, -111.9366407 33.4212929)",all,1,0.048983303
,957,,129,513,,48.16691474,2,59,,connector,20,"LINESTRING (-111.9366407 33.4212929, -111.9361904666191 33.4215083705127)",all,1,0.048983303
,958,,514,53,,36.43386179,2,59,,connector,20,"LINESTRING (-111.9363509181718 33.42170447798722, -111.9366625 33.4219038)",all,1,0.037051385
,959,,53,514,,36.43386179,2,59,,connector,20,"LINESTRING (-111.9366625 33.4219038, -111.9363509181718 33.42170447798722)",all,1,0.037051385
,960,,515,376,,149.7637096,2,59,,connector,20,"LINESTRING (-111.9339622736416 33.42056558997257, -111.9339932 33.4219122)",all,1,0.152302078
,961,,376,515,,149.7637096,2,59,,connector,20,"LINESTRING (-111.9339932 33.4219122, -111.9339622736416 33.42056558997257)",all,1,0.152302078
,962,,516,376,,113.1089576,2,59,,connector,20,"LINESTRING (-111.9335481216568 33.42096524448375, -111.9339932 33.4219122)",all,1,0.115026059
,963,,376,516,,113.1089576,2,59,,connector,20,"LINESTRING (-111.9339932 33.4219122, -111.9335481216568 33.42096524448375)",all,1,0.115026059
,964,,517,376,,105.5274045,2,59,,connector,20,"LINESTRING (-111.9330655312473 33.42136341378616, -111.9339932 33.4219122)",all,1,0.107316005
,965,,376,517,,105.5274045,2,59,,connector,20,"LINESTRING (-111.9339932 33.4219122, -111.9330655312473 33.42136341378616)",all,1,0.107316005
,966,,518,307,,127.1157545,2,59,,connector,20,"LINESTRING (-111.9330452660716 33.42053379309821, -111.9316996 33.4207468)",all,1,0.129270259
,967,,307,518,,127.1157545,2,59,,connector,20,"LINESTRING (-111.9316996 33.4207468, -111.9330452660716 33.42053379309821)",all,1,0.129270259
,968,,519,306,,36.76303713,2,59,,connector,20,"LINESTRING (-111.93140605 33.42099199999999, -111.9313563 33.420664)",all,1,0.037386139
,969,,306,519,,36.76303713,2,59,,connector,20,"LINESTRING (-111.9313563 33.420664, -111.93140605 33.42099199999999)",all,1,0.037386139
,970,,520,317,,23.54882488,2,59,,connector,20,"LINESTRING (-111.9315261540908 33.42137257284586, -111.9317246 33.4212406)",all,1,0.023947958
,971,,317,520,,23.54882488,2,59,,connector,20,"LINESTRING (-111.9317246 33.4212406, -111.9315261540908 33.42137257284586)",all,1,0.023947958
,972,,521,316,,38.96380966,2,59,,connector,20,"LINESTRING (-111.9313450923425 33.42166134986698, -111.9317292 33.4215199)",all,1,0.039624213
,973,,316,521,,38.96380966,2,59,,connector,20,"LINESTRING (-111.9317292 33.4215199, -111.9313450923425 33.42166134986698)",all,1,0.039624213
,974,,522,316,,40.60123684,2,59,,connector,20,"LINESTRING (-111.9321378172369 33.42165032247542, -111.9317292 33.4215199)",all,1,0.041289393
,975,,316,522,,40.60123684,2,59,,connector,20,"LINESTRING (-111.9317292 33.4215199, -111.9321378172369 33.42165032247542)",all,1,0.041289393
,976,,523,317,,47.46439218,2,59,,connector,20,"LINESTRING (-111.9322174727643 33.42135452847119, -111.9317246 33.4212406)",all,1,0.048268873
,977,,317,523,,47.46439218,2,59,,connector,20,"LINESTRING (-111.9317246 33.4212406, -111.9322174727643 33.42135452847119)",all,1,0.048268873
,978,,524,317,,49.4734641,2,59,,connector,20,"LINESTRING (-111.9322139508989 33.4210641337076, -111.9317246 33.4212406)",all,1,0.050311997
,979,,317,524,,49.4734641,2,59,,connector,20,"LINESTRING (-111.9317246 33.4212406, -111.9322139508989 33.4210641337076)",all,1,0.050311997
,980,,525,307,,42.47508024,2,59,,connector,20,"LINESTRING (-111.9321444251197 33.42083664040479, -111.9316996 33.4207468)",all,1,0.043194997
,981,,307,525,,42.47508024,2,59,,connector,20,"LINESTRING (-111.9316996 33.4207468, -111.9321444251197 33.42083664040479)",all,1,0.043194997
,982,,526,307,,64.67257723,2,59,,connector,20,"LINESTRING (-111.9323711608495 33.42059157358435, -111.9316996 33.4207468)",all,1,0.065768723
,983,,307,526,,64.67257723,2,59,,connector,20,"LINESTRING (-111.9316996 33.4207468, -111.9323711608495 33.42059157358435)",all,1,0.065768723
,984,,527,307,,28.30198402,2,59,,connector,20,"LINESTRING (-111.9319692267984 33.42062789364216, -111.9316996 33.4207468)",all,1,0.028781679
,985,,307,527,,28.30198402,2,59,,connector,20,"LINESTRING (-111.9316996 33.4207468, -111.9319692267984 33.42062789364216)",all,1,0.028781679
,986,,528,306,,34.99913649,2,59,,connector,20,"LINESTRING (-111.9309813251981 33.42069744947161, -111.9313563 33.420664)",all,1,0.035592342
,987,,306,528,,34.99913649,2,59,,connector,20,"LINESTRING (-111.9313563 33.420664, -111.9309813251981 33.42069744947161)",all,1,0.035592342
,988,,529,306,,83.18970492,2,59,,connector,20,"LINESTRING (-111.9304716195624 33.42078436299803, -111.9313563 33.420664)",all,1,0.0845997
,989,,306,529,,83.18970492,2,59,,connector,20,"LINESTRING (-111.9313563 33.420664, -111.9304716195624 33.42078436299803)",all,1,0.0845997
,990,,530,149,,44.13385053,2,59,,connector,20,"LINESTRING (-111.9294109 33.42132775, -111.9289501 33.4212297)",all,1,0.044881882
,991,,149,530,,44.13385053,2,59,,connector,20,"LINESTRING (-111.9289501 33.4212297, -111.9294109 33.42132775)",all,1,0.044881882
,992,,531,233,,45.36790915,2,59,,connector,20,"LINESTRING (-111.9295893953073 33.42160686736444, -111.9295985 33.4220148)",all,1,0.046136857
,993,,233,531,,45.36790915,2,59,,connector,20,"LINESTRING (-111.9295985 33.4220148, -111.9295893953073 33.42160686736444)",all,1,0.046136857
,994,,532,88,,54.45936835,2,59,,connector,20,"LINESTRING (-111.928406580493 33.4215266734153, -111.9283481 33.422014)",all,1,0.055382408
,995,,88,532,,54.45936835,2,59,,connector,20,"LINESTRING (-111.9283481 33.422014, -111.928406580493 33.4215266734153)",all,1,0.055382408
,996,,533,269,,72.18247081,2,59,,connector,20,"LINESTRING (-111.9283354240648 33.41902796856471, -111.9277064 33.4186462)",all,1,0.073405903
,997,,269,533,,72.18247081,2,59,,connector,20,"LINESTRING (-111.9277064 33.4186462, -111.9283354240648 33.41902796856471)",all,1,0.073405903
,998,,534,65,,64.45831179,2,59,,connector,20,"LINESTRING (-111.9343277921881 33.42303810730353, -111.9349899 33.4232132)",all,1,0.065550826
,999,,65,534,,64.45831179,2,59,,connector,20,"LINESTRING (-111.9349899 33.4232132, -111.9343277921881 33.42303810730353)",all,1,0.065550826
,1000,,535,65,,44.43926083,2,59,,connector,20,"LINESTRING (-111.9347612736665 33.42286204438047, -111.9349899 33.4232132)",all,1,0.045192469
,1001,,65,535,,44.43926083,2,59,,connector,20,"LINESTRING (-111.9349899 33.4232132, -111.9347612736665 33.42286204438047)",all,1,0.045192469
,1002,,536,120,,65.47544728,2,59,,connector,20,"LINESTRING (-111.938013575199 33.41625985786897, -111.9373124 33.4163246)",all,1,0.066585201
,1003,,120,536,,65.47544728,2,59,,connector,20,"LINESTRING (-111.9373124 33.4163246, -111.938013575199 33.41625985786897)",all,1,0.066585201
,1004,,537,408,,66.47523931,2,59,,connector,20,"LINESTRING (-111.9325418120284 33.41555798440811, -111.9327989 33.415)",all,1,0.067601938
,1005,,408,537,,66.47523931,2,59,,connector,20,"LINESTRING (-111.9327989 33.415, -111.9325418120284 33.41555798440811)",all,1,0.067601938
,1006,,538,99,,75.49126663,2,59,,connector,20,"LINESTRING (-111.9357610766497 33.41512627577982, -111.9349501 33.4150744)",all,1,0.07677078
,1007,,99,538,,75.49126663,2,59,,connector,20,"LINESTRING (-111.9349501 33.4150744, -111.9357610766497 33.41512627577982)",all,1,0.07677078
,1008,,539,384,,65.28133316,2,59,,connector,20,"LINESTRING (-111.9361294 33.4154285, -111.9366102 33.415)",all,1,0.066387796
,1009,,384,539,,65.28133316,2,59,,connector,20,"LINESTRING (-111.9366102 33.415, -111.9361294 33.4154285)",all,1,0.066387796
,1010,,540,313,,55.90019976,2,59,,connector,20,"LINESTRING (-111.9361375 33.4159137, -111.9366276 33.4162059)",all,1,0.056847661
,1011,,313,540,,55.90019976,2,59,,connector,20,"LINESTRING (-111.9366276 33.4162059, -111.9361375 33.4159137)",all,1,0.056847661
,1012,,541,313,,76.58316851,2,59,,connector,20,"LINESTRING (-111.93610975 33.4156697, -111.9366276 33.4162059)",all,1,0.077881188
,1013,,313,541,,76.58316851,2,59,,connector,20,"LINESTRING (-111.9366276 33.4162059, -111.93610975 33.4156697)",all,1,0.077881188
,1014,,542,289,,85.31424273,2,59,,connector,20,"LINESTRING (-111.9358475 33.41567005, -111.9349498 33.4155051)",all,1,0.086760247
,1015,,289,542,,85.31424273,2,59,,connector,20,"LINESTRING (-111.9349498 33.4155051, -111.9358475 33.41567005)",all,1,0.086760247
,1016,,543,289,,34.0613169,2,59,,connector,20,"LINESTRING (-111.93524765 33.41568405, -111.9349498 33.4155051)",all,1,0.034638627
,1017,,289,543,,34.0613169,2,59,,connector,20,"LINESTRING (-111.9349498 33.4155051, -111.93524765 33.41568405)",all,1,0.034638627
,1018,,544,424,,54.57276021,2,59,,connector,20,"LINESTRING (-111.9300157540691 33.41503650602961, -111.9306021 33.415)",all,1,0.055497722
,1019,,424,544,,54.57276021,2,59,,connector,20,"LINESTRING (-111.9306021 33.415, -111.9300157540691 33.41503650602961)",all,1,0.055497722
,1020,,545,293,,48.76449758,2,59,,connector,20,"LINESTRING (-111.9300750355968 33.41539887910552, -111.9305745 33.4152628)",all,1,0.049591014
,1021,,293,545,,48.76449758,2,59,,connector,20,"LINESTRING (-111.9305745 33.4152628, -111.9300750355968 33.41539887910552)",all,1,0.049591014
,1022,,546,293,,106.4191981,2,59,,connector,20,"LINESTRING (-111.929438446552 33.41513342402097, -111.9305745 33.4152628)",all,1,0.108222913
,1023,,293,546,,106.4191981,2,59,,connector,20,"LINESTRING (-111.9305745 33.4152628, -111.929438446552 33.41513342402097)",all,1,0.108222913
,1024,,547,43,,128.3735589,2,59,,connector,20,"LINESTRING (-111.9294253238538 33.41548994222619, -111.9294043 33.4166443)",all,1,0.130549382
,1025,,43,547,,128.3735589,2,59,,connector,20,"LINESTRING (-111.9294043 33.4166443, -111.9294253238538 33.41548994222619)",all,1,0.130549382
,1026,,548,43,,96.25661854,2,59,,connector,20,"LINESTRING (-111.9296176 33.41579715, -111.9294043 33.4166443)",all,1,0.097888087
